0,0.22232129,23.636717,1.4045882,0.95795685,0.23660326,24.163795,0.5034672,1.8283199
1,0.1840833,19.740643,1.3323153,1.0034012,0.26272473,28.339466,2.066997,1.843866
2,0.17191714,19.927763,2.7360501,0.5763216,0.2006996,20.298223,0.22826408,4.641797
3,0.1679937,19.625927,2.826556,0.5941141,0.21087627,22.568548,1.4809237,1.7841175
4,0.15951122,19.731554,3.7804322,0.3996943,0.20467769,27.047127,6.5793552,7.5607886
5,0.15436739,18.732435,3.2956946,0.5104433,0.24902949,25.539408,0.63645875,2.8306448
6,0.1483224,17.920618,3.0883777,0.52033937,0.23961091,27.341343,3.380253,3.18026
7,0.14066954,17.13969,3.0727363,0.51775336,0.22155884,22.77886,0.6229725,2.0865028
8,0.13572508,16.566805,2.9942968,0.5506657,0.30522093,31.089487,0.5673916,3.3900986
9,0.12667271,15.631474,2.9642034,0.57396156,0.19892316,25.929962,6.0376487,4.8882422
10,0.12108014,15.125819,3.0178046,0.5691792,0.2136911,22.354826,0.98571676,1.3179456
11,0.11278267,14.414279,3.1360133,0.5248297,0.20293687,23.111671,2.8179832,2.0917435
12,0.10359488,13.3469515,2.987463,0.5646963,0.19586527,20.068254,0.4817275,3.0287175
13,0.09903249,12.809065,2.9058158,0.6088426,0.19311976,19.37639,0.064414956,6.907575
14,0.09530395,12.422006,2.8916094,0.60584426,0.18337305,20.514082,2.1767766,2.0055037
15,0.097088724,12.537348,2.828476,0.60971975,0.25397655,29.39006,3.9924064,2.3324335
16,0.08819708,11.7682085,2.9485009,0.5843764,0.21194337,23.04386,1.8495247,1.5490397
17,0.08539199,11.368849,2.8296514,0.6286784,0.18599913,20.790525,2.1906097,2.3772793
18,0.08445121,11.023879,2.5787575,0.67289037,0.18546557,18.866186,0.31963104,3.1542275
19,0.08014903,10.809691,2.7947874,0.610968,0.23043387,25.652899,2.6095138,0.56783175
20,0.0793607,10.616823,2.6807547,0.6598985,0.20401017,34.650055,14.249036,10.077331
21,0.07877944,10.619222,2.7412777,0.6257718,0.2101693,22.807455,1.7905248,3.6877103
22,0.07345068,9.945199,2.6001325,0.6606532,0.19710113,21.25133,1.5412127,1.7317611
23,0.07183946,9.813334,2.6293879,0.63835716,0.19864419,22.45453,2.5901132,0.665104
24,0.0726121,9.967641,2.7064307,0.6202061,0.20025437,20.412798,0.38735858,2.3472612
25,0.069055684,9.581994,2.6764257,0.63628894,0.19724458,24.588737,4.8642797,2.9582748
26,0.067379326,9.349756,2.6118233,0.6473026,0.19210112,22.094261,2.8841486,1.3130392
27,0.066376224,9.215849,2.5782259,0.6658732,0.23449296,24.765211,1.3159164,2.92199
28,0.063900515,8.975169,2.585118,0.64321095,0.21266112,29.390615,8.124504,0.5029023
29,0.062272213,8.8322315,2.6050115,0.6315053,0.23553638,23.784431,0.23079199,7.477455
30,0.06133831,8.771939,2.6381087,0.6464664,0.20007455,21.433334,1.4258785,2.194741
31,0.05911489,8.407575,2.4960854,0.66243845,0.21959734,26.00347,4.0437365,1.2518003
32,0.057285953,8.31001,2.5814145,0.64464754,0.19395244,26.061722,6.666477,3.9511502
33,0.058417022,8.44337,2.6016667,0.6351553,0.18708923,18.990408,0.2814826,4.58017
34,0.055943605,8.143835,2.5494742,0.6544934,0.21129864,22.912298,1.7824335,1.0316868
35,0.056275725,8.201255,2.5736814,0.64690524,0.20695527,21.978294,1.2827662,1.1335503
36,0.053797048,7.8985896,2.5188851,0.66523325,0.2114997,23.249031,2.099061,1.1307439
37,0.052357666,7.854633,2.618866,0.6123603,0.20296158,24.722681,4.426521,2.9998648
38,0.052518312,7.6795077,2.4276772,0.7184099,0.21705914,22.889982,1.184067,1.6203815
39,0.05031211,7.5158954,2.4846845,0.6609843,0.22500278,25.776346,3.2760684,3.3422644
40,0.050451428,7.5900664,2.5449243,0.650726,0.19497404,20.834898,1.3374933,4.3061724
41,0.049586363,7.5099897,2.551353,0.67090863,0.19998737,20.274357,0.2756191,4.0366755
42,0.04771258,7.239007,2.4677489,0.68594164,0.21427591,21.870682,0.44309258,3.8065286
43,0.047986206,7.470416,2.671795,0.622806,0.20092352,20.950102,0.8577485,1.2385176
44,0.046397533,7.0862527,2.4465,0.6987399,0.22347435,25.963024,3.6155899,1.9559228
45,0.046551667,7.272989,2.617822,0.6558568,0.21391141,21.443071,0.0519285,7.229018
46,0.045725916,7.1180773,2.545486,0.6657032,0.20781712,23.014942,2.2332308,3.2948768
47,0.045356985,7.047479,2.51178,0.6848594,0.19879188,28.536322,8.657132,8.536763
48,0.044612482,6.967526,2.5062766,0.67262506,0.20183623,20.606148,0.42252415,4.3743505
49,0.043294292,6.7273464,2.3979177,0.72023594,0.19954428,24.23799,4.28356,1.7999564
50,0.043229613,6.856,2.5330393,0.6620879,0.21803215,23.491348,1.6881326,3.1417184
51,0.04338919,6.932113,2.5931954,0.6635007,0.24054977,24.317945,0.26297098,2.6843443
52,0.04157311,6.5983152,2.4410043,0.69908863,0.21442017,30.390072,8.948053,2.4759333
53,0.041682478,6.6294036,2.4611552,0.6888413,0.19629006,25.895304,6.266298,3.505389
54,0.04168761,6.831463,2.6627018,0.61563814,0.20225425,35.918762,15.693341,3.291172
55,0.039999556,6.361939,2.361983,0.7381696,0.20113623,54.63973,34.526104,31.106728
56,0.040506944,6.689027,2.638332,0.625296,0.19003692,22.350237,3.3465443,1.781633
57,0.039645877,6.507349,2.5427613,0.6910086,0.1966515,22.722277,3.0571275,4.1036677
58,0.039040644,6.4120417,2.5079772,0.6851337,0.2226069,36.31875,14.058058,8.756057
59,0.03874206,6.5040965,2.6298902,0.6243319,0.19954403,23.756836,3.802434,2.4597075
60,0.03837251,6.313952,2.4767015,0.6775622,0.2025053,22.374287,2.1237552,2.966554
61,0.03861859,6.338874,2.4770145,0.707426,0.20474353,26.365498,5.891143,5.104096
62,0.03740326,6.39099,2.6506634,0.62025136,0.20123133,23.592226,3.4690933,6.850366
63,0.037225015,6.268938,2.5464368,0.6634487,0.2122942,21.676977,0.44755536,3.9798927
64,0.03709235,6.250499,2.5412636,0.6670277,0.20620967,22.661665,2.040697,2.0314379
65,0.036065582,6.2046933,2.598135,0.6634686,0.20747869,22.900269,2.1524007,2.1541803
66,0.036918268,6.260803,2.568977,0.65465415,0.22593974,24.194016,1.6000404,0.91527504
67,0.03537153,6.1038384,2.5666857,0.68192977,0.20025708,49.925465,29.899754,14.8542795
68,0.03534806,6.0111313,2.4763248,0.6913173,0.20561875,27.20998,6.6481037,3.07774
69,0.034916803,6.0878067,2.596126,0.6839317,0.20875736,21.646559,0.77082187,2.3178916
70,0.035369582,6.1208544,2.5838962,0.65776014,0.2066926,22.60657,1.9373069,2.0594313
71,0.034884218,6.0896873,2.601266,0.66187763,0.20587976,26.682718,6.094743,4.898793
72,0.03349195,5.9604635,2.6112688,0.6549549,0.19924603,20.754416,0.82981247,3.496744
73,0.03426181,6.0173554,2.5911744,0.6837599,0.2137849,36.469845,15.091354,11.544614
74,0.033679124,5.975738,2.607826,0.659869,0.19716819,22.262129,2.5453079,3.3088405
75,0.03351394,5.8400464,2.4886518,0.66840243,0.2031287,23.507778,3.1949098,1.9895896
76,0.033300586,5.863531,2.5334733,0.6944692,0.20838211,25.669245,4.831033,2.4445932
77,0.03302041,5.757982,2.4559407,0.69771224,0.20442298,22.513866,2.0715702,1.2629653
78,0.032700144,5.919284,2.6492696,0.65739185,0.21850514,28.29824,6.447726,0.83747894
79,0.03291512,5.869431,2.577919,0.6818504,0.20028952,22.344992,2.3160403,2.2935863
80,0.031897973,5.704336,2.5145385,0.7024792,0.19537395,32.659264,13.12187,12.304188
81,0.0318187,5.683862,2.5019917,0.6745539,0.2092597,25.105574,4.1796026,3.8651767
82,0.031541247,5.7403593,2.5862343,0.70216405,0.19940346,21.239658,1.2993128,2.8566225
83,0.031448327,5.6400623,2.49523,0.69512534,0.20662493,23.190466,2.5279706,3.0224493
84,0.0307649,5.586629,2.5101392,0.6975668,0.20090328,26.116446,6.026119,0.70519185
85,0.031046504,5.6786714,2.5740206,0.6741557,0.20340836,23.273073,2.9322379,2.9396536
86,0.030621888,5.597523,2.5353348,0.6901145,0.20836727,54.219524,33.382793,23.391691
87,0.030698776,5.587411,2.5175335,0.7222973,0.19707587,37.038773,17.33118,10.537838
88,0.030005096,5.4151845,2.4146748,0.7010175,0.20432606,25.898619,5.466012,2.0536206
89,0.029713959,5.425413,2.4540172,0.7172352,0.20675436,29.75379,9.078355,7.8841033
90,0.030600922,5.5261054,2.466013,0.7006199,0.20276996,23.771942,3.4949465,2.4115548
91,0.0293782,5.424133,2.486313,0.7076935,0.19849835,21.958454,2.1086206,3.3858776
92,0.029172877,5.315647,2.3983593,0.72930396,0.20739095,23.856092,3.1169977,1.4482472
93,0.029088326,5.3767176,2.4678855,0.7404896,0.21354504,25.903496,4.548993,2.2856977
94,0.029243404,5.4244833,2.5001428,0.7181875,0.1965611,26.34655,6.6904407,1.1635689
95,0.028817214,5.1256986,2.2439768,0.79523045,0.2019067,24.806162,4.6154933,1.5098125
96,0.028112357,5.318551,2.5073154,0.69574416,0.21012141,36.247124,15.234979,3.080008
97,0.028911758,5.213179,2.3220034,0.7573434,0.2011178,26.271408,6.1596274,2.851844
98,0.028169034,5.2546735,2.4377701,0.7357018,0.20865388,25.45118,4.5857897,0.74789923
99,0.028116908,5.2314754,2.4197845,0.7425971,0.2005456,34.185783,14.131222,8.140137
100,0.027941674,5.1115503,2.317383,0.77436745,0.2136666,25.548817,4.182154,3.868304
101,0.02787641,5.0175867,2.2299457,0.801589,0.20172423,26.096853,5.924432,1.3842839
102,0.0278054,5.2182584,2.4377186,0.72022605,0.2060354,25.505526,4.901984,13.58212
103,0.027174205,5.0086145,2.291194,0.760919,0.21141629,21.298965,0.15733607,5.0197115
104,0.027167263,5.0715156,2.354789,0.75209844,0.19756325,27.419989,7.6636643,5.6164947
105,0.026803587,4.9996734,2.3193152,0.7582097,0.19779743,24.01707,4.237329,3.5211332
106,0.027007626,5.0210786,2.3203158,0.78811026,0.19709958,34.24917,14.539209,0.6855997
107,0.027332159,5.1411076,2.4078915,0.7205176,0.2031604,22.765495,2.4494565,2.2884994
108,0.026681041,5.026708,2.3586042,0.75632834,0.20074953,23.258385,3.1834338,2.2392163
109,0.025950758,4.8442793,2.2492037,0.76596224,0.21472348,25.560553,4.0882044,1.4373072
110,0.026721992,4.9299216,2.2577224,0.77827716,0.21753597,24.09921,2.3456113,2.5217083
111,0.025851604,4.8237276,2.2385674,0.802562,0.20842639,24.089447,3.2468076,2.0937333
112,0.026058659,4.8321786,2.2263124,0.7698112,0.20932674,23.89355,2.9608727,1.619551
113,0.025693461,4.789265,2.219919,0.82371646,0.2182186,32.78322,10.961359,9.222269
114,0.025892934,4.944976,2.3556828,0.72387356,0.21391442,27.491508,6.100065,2.0890884
115,0.025625503,4.8383727,2.2758222,0.7814028,0.21174169,22.782864,1.6086953,4.030792
116,0.025845826,4.816809,2.2322266,0.8173271,0.21505527,24.484678,2.9791517,1.6392663
117,0.025171468,4.714423,2.1972766,0.7757702,0.21421798,24.764734,3.342934,4.432059
118,0.02530262,4.8161507,2.2858887,0.7716138,0.20460136,26.943941,6.4838037,3.6690521
119,0.025135992,4.81437,2.300771,0.76556605,0.21315673,32.18688,10.871206,8.748759
120,0.02486902,4.6456394,2.158738,0.80836165,0.20261179,24.11473,3.8535492,1.617258
121,0.025270518,4.7692184,2.2421665,0.79193586,0.1928729,23.442865,4.1555758,5.554511
122,0.024931777,4.764208,2.2710297,0.7772694,0.20313919,27.68049,7.3665705,3.4276893
123,0.024662532,4.68624,2.219987,0.78567994,0.20273148,31.854818,11.581671,2.3461318
124,0.024538338,4.662041,2.2082071,0.808353,0.207882,25.002089,4.2138896,2.9077532
125,0.024323385,4.783362,2.3510237,0.73735124,0.20571645,25.554121,4.9824767,2.4149377
126,0.0243696,4.700004,2.2630444,0.77761245,0.20942916,29.811764,8.86885,2.3767061
127,0.024328105,4.6220984,2.1892881,0.8091382,0.20351565,23.347113,2.9955473,1.1674651
128,0.024002254,4.7232494,2.323024,0.772084,0.20155445,24.288733,4.133285,0.81671953
129,0.023984207,4.7322316,2.3338113,0.75819767,0.2040059,24.168488,3.7678957,2.6241915
130,0.024093384,4.6752505,2.265912,0.7803225,0.20015611,21.78125,1.765641,2.5798316
131,0.023382777,4.668649,2.3303716,0.7744798,0.21326575,29.366167,8.039589,6.7675185
132,0.023700912,4.6521955,2.2821043,0.7869489,0.21920437,37.859333,15.938894,10.635537
133,0.02380372,4.556339,2.175967,0.8372536,0.19984733,30.1431,10.158368,1.7716371
134,0.023516152,4.709922,2.358307,0.74413526,0.21509475,27.91758,6.4081063,3.5572402
135,0.023201171,4.7001457,2.3800287,0.7488934,0.205563,32.252373,11.6960745,13.7775
136,0.023315215,4.5667453,2.235224,0.8108352,0.2132901,25.466213,4.1372037,4.943178
137,0.023136131,4.615698,2.3020852,0.77706957,0.20970856,37.711853,16.740993,21.084913
138,0.023027599,4.508452,2.2056923,0.8264844,0.20157145,34.313156,14.156008,3.0818172
139,0.023274576,4.613269,2.2858114,0.78275144,0.20445913,23.280725,2.8348126,2.7327363
